Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-01 00:00:00-04:00,122.49940231919612,126.22187295714214,122.225836488399,124.96150970458984,11533000,0.0,0.0
2024-07-02 00:00:00-04:00,125.26438452920809,125.29369408718695,123.74999276468573,124.78563690185547,5645400,0.0,0.0
2024-07-03 00:00:00-04:00,124.75633290051113,125.00058916669327,122.42124359213852,122.95860290527344,4002100,0.0,0.0
2024-07-05 00:00:00-04:00,123.62297885676188,123.69137031235913,122.04020304033709,123.54481506347656,6786700,0.0,0.0
2024-07-08 00:00:00-04:00,123.88678276570134,124.53161544049074,122.45055470961663,122.89021301269531,5743400,0.0,0.0
2024-07-09 00:00:00-04:00,122.36261071048672,123.20285281915952,120.85799129388916,123.14423370361328,6339000,0.0,0.0
2024-07-10 00:00:00-04:00,122.98791624668397,124.55116236161045,122.9390694644112,124.37529754638672,4588500,0.0,0.0
2024-07-11 00:00:00-04:00,124.67816521792096,126.15346765269089,124.65862054293451,126.00691986083984,7048800,0.0,0.0
2024-07-12 00:00:00-04:00,126.42703531922454,126.94485740229909,124.39482888336153,124.82472229003906,7022300,0.0,0.0
2024-07-15 00:00:00-04:00,125.05919914935701,125.39138406912511,124.27757617302987,125.17643737792969,6918500,0.0,0.0
2024-07-16 00:00:00-04:00,124.93219265479131,126.06553780787723,122.3235301724053,122.55802154541016,8194400,0.0,0.0
2024-07-17 00:00:00-04:00,122.58733193966911,123.77930367119131,121.69823558270734,122.9976806640625,7628000,0.0,0.0
2024-07-18 00:00:00-04:00,122.42124214145623,122.71434518493575,119.55855843755961,121.3953628540039,9501400,0.0,0.0
2024-07-19 00:00:00-04:00,122.42124423691196,124.07241153620517,122.30399854504753,122.88043975830078,6848800,0.0,0.0
2024-07-22 00:00:00-04:00,123.05629774845697,123.5838921514396,122.15743652297958,122.80227661132812,4341800,0.0,0.0
2024-07-23 00:00:00-04:00,122.11835524368988,122.73388577732834,121.32696736227969,121.52236938476562,4285400,0.0,0.0
2024-07-24 00:00:00-04:00,122.09882197980117,123.271249060929,121.81548382013821,123.02699279785156,6338500,0.0,0.0
2024-07-25 00:00:00-04:00,123.13446771508897,124.91265303473067,122.82181999254021,122.95860290527344,7357100,0.0,0.0
2024-07-26 00:00:00-04:00,124.31666949178366,125.77243477851385,122.17698962849829,122.38216400146484,6467000,0.0,0.0
2024-07-29 00:00:00-04:00,122.89021104637692,125.04943553786138,122.04996889713378,124.8442611694336,9139500,0.0,0.0
2024-07-30 00:00:00-04:00,120.64306215529982,121.09249280504639,111.29293228308478,112.60214233398438,35509400,0.0,0.0
2024-07-31 00:00:00-04:00,113.33490250823179,115.13262497004504,109.64174911915553,110.53083801269531,22733000,0.0,0.0
2024-08-01 00:00:00-04:00,110.53083692864283,111.8400543209137,108.85036016938525,111.20498657226562,14117500,0.0,0.0
2024-08-02 00:00:00-04:00,112.51420162195981,114.60503450786565,111.73257864695745,112.55327606201172,16562300,0.0,0.0
2024-08-05 00:00:00-04:00,112.30902850368805,112.47512843025125,108.7819674144315,109.72968292236328,13334000,0.0,0.0
2024-08-06 00:00:00-04:00,109.71991666892845,110.48199501924582,108.37161732226578,108.5963363647461,9761900,0.0,0.0
2024-08-07 00:00:00-04:00,109.11415259943844,109.96416703526472,108.1762094913418,109.9055404663086,9756500,0.0,0.0
2024-08-08 00:00:00-04:00,110.32566357767408,111.60557142392437,109.98370631116039,111.30268859863281,8278200,0.0,0.0
