Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-01 00:00:00-04:00,447.3911171231213,456.7521436091945,446.8989485157084,456.3977966308594,1850500,0.0,0.0
2024-07-02 00:00:00-04:00,454.2815019767523,458.9669269435456,452.4014141909104,458.3172607421875,1491800,0.0,0.0
2024-07-03 00:00:00-04:00,461.69351728353246,462.53020989076236,458.5239503763177,460.591064453125,993900,0.0,0.0
2024-07-05 00:00:00-04:00,460.14813214487776,460.2563948225953,452.9231003866666,457.4707336425781,1593800,0.0,0.0
2024-07-08 00:00:00-04:00,460.3253035010633,467.42236657839874,456.77186048966394,457.5396423339844,2214300,0.0,0.0
2024-07-09 00:00:00-04:00,458.3073947499042,471.7927960254761,454.3503400805335,465.42413330078125,4525100,0.0,0.0
2024-07-10 00:00:00-04:00,465.10917562550935,472.344029946032,462.4908350932988,471.3892517089844,1946000,0.0,0.0
2024-07-11 00:00:00-04:00,472.48183626879995,475.5923452956533,468.81024785187685,471.7239074707031,2251400,0.0,0.0
2024-07-12 00:00:00-04:00,473.39728105492975,475.8679770326482,470.61162000418375,472.3637390136719,2727800,0.0,0.0
2024-07-15 00:00:00-04:00,472.7279241227491,485.27822299326454,468.8496332843013,484.5202941894531,3568200,0.0,0.0
2024-07-16 00:00:00-04:00,486.262555527803,498.6553567289131,484.2840282296883,495.1412658691406,3981700,0.0,0.0
2024-07-17 00:00:00-04:00,495.12164741446503,501.5001637461044,491.6075561467734,494.3144836425781,3908900,0.0,0.0
2024-07-18 00:00:00-04:00,491.6960994946723,495.8007987706832,476.63575259049077,478.5945739746094,3320200,0.0,0.0
2024-07-19 00:00:00-04:00,481.4590004639631,484.8845046915703,475.62188815013053,477.3346252441406,2032700,0.0,0.0
2024-07-22 00:00:00-04:00,476.97045390742795,481.80355339397863,474.8246059188999,479.41162109375,1792500,0.0,0.0
2024-07-23 00:00:00-04:00,479.45096190215105,488.04423668288433,478.66350413869816,484.4415588378906,2020500,0.0,0.0
2024-07-24 00:00:00-04:00,481.59686636114156,488.2214370183149,478.2107437208515,479.07696533203125,1598600,0.0,0.0
2024-07-25 00:00:00-04:00,478.43710101476915,488.3395311948505,475.66129284239514,484.0084533691406,1489700,0.0,0.0
2024-07-26 00:00:00-04:00,487.95565232774595,496.1059633817192,487.88674151221954,491.21380615234375,2249700,0.0,0.0
2024-07-29 00:00:00-04:00,492.5820329382698,494.13727249084246,483.3686211612814,485.00262451171875,1599500,0.0,0.0
2024-07-30 00:00:00-04:00,490.5050793108795,501.4902863270181,490.4952263259789,497.74981689453125,2642500,0.0,0.0
2024-07-31 00:00:00-04:00,496.9524601175585,509.15826532470925,496.9524601175585,501.0571594238281,2658900,0.0,0.0
2024-08-01 00:00:00-04:00,502.01200004979273,505.9690550402281,486.93194609369755,492.2867431640625,4006800,0.0,0.0
2024-08-02 00:00:00-04:00,483.4079933534717,486.7153518472802,459.8921637895194,463.2684631347656,6115500,0.0,0.0
2024-08-05 00:00:00-04:00,440.57947750864986,455.92529063474217,430.5195502654235,451.8304443359375,4177200,0.0,0.0
2024-08-06 00:00:00-04:00,453.7893042615001,467.8062564409827,450.2653602472033,462.85504150390625,2209300,0.0,0.0
2024-08-07 00:00:00-04:00,471.8814250232295,480.89792734605277,465.16823810551426,465.6013488769531,2587600,0.0,0.0
2024-08-08 00:00:00-04:00,470.3852106715699,480.0907910369857,469.6863396740509,478.1614685058594,1936400,0.0,0.0
2024-08-09 00:00:00-04:00,477.42319908886657,484.29388328797546,474.64739112449666,482.5811462402344,1622700,0.0,0.0
2024-08-12 00:00:00-04:00,482.5812070432333,485.15031293854037,476.17316170406633,477.895751953125,1839300,0.0,0.0
2024-08-13 00:00:00-04:00,482.61068243119234,485.5439879903312,478.8505072093788,484.2348327636719,1243700,0.0,0.0
2024-08-14 00:00:00-04:00,485.17980322754465,491.52879022728865,480.7502857969105,490.88897705078125,1545600,0.0,0.0
2024-08-15 00:00:00-04:00,497.09029636763023,498.97038406359303,490.4558731139265,491.2039489746094,1732300,0.0,0.0
2024-08-16 00:00:00-04:00,489.2647847244866,497.0016906023476,489.21557988117837,496.36187744140625,1587000,0.0,0.0
2024-08-19 00:00:00-04:00,497.09032472788573,499.8267811554972,493.99949126007954,496.77532958984375,1027900,0.0,0.0
2024-08-20 00:00:00-04:00,495.97795228681264,496.2634184698557,488.7233923368075,489.55023193359375,2122700,0.0,0.0
2024-08-21 00:00:00-04:00,491.6764450961123,492.93639554562594,486.2921192605433,488.6840515136719,917100,0.0,0.0
2024-08-22 00:00:00-04:00,489.2156044975829,491.87332704086987,487.0402276250868,489.953857421875,943800,0.0,0.0
2024-08-23 00:00:00-04:00,494.87552820323884,504.4137580918149,492.0209563259462,501.4410705566406,1751800,0.0,0.0
2024-08-26 00:00:00-04:00,504.3153628979449,505.4571676500089,497.4052963173931,499.91534423828125,1084200,0.0,0.0
2024-08-27 00:00:00-04:00,499.88578270987944,503.46878441264204,498.6553612525439,499.31488037109375,977900,0.0,0.0
2024-08-28 00:00:00-04:00,498.6652435976346,500.40750966955306,490.66257716160374,495.4464416503906,1568100,0.0,0.0
2024-08-29 00:00:00-04:00,498.07459379045963,505.2011850849917,493.29072969993183,502.1103820800781,1566300,0.0,0.0
2024-08-30 00:00:00-04:00,502.83319890302175,506.1601539323,500.19939853552324,505.2294006347656,1838900,3.0,0.0
