Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-01 00:00:00-04:00,500.88942097483385,503.0244441294811,487.1897267716492,488.9293518066406,4523100,0.0,0.0
2024-07-02 00:00:00-04:00,488.54389224771853,492.7051951473175,487.68395862495015,492.47784423828125,3312000,0.0,0.0
2024-07-03 00:00:00-04:00,491.3707918612708,492.31968099487045,480.8933750524962,484.22442626953125,2239200,0.0,0.0
2024-07-05 00:00:00-04:00,483.34472143025454,484.0069861615077,478.8967638710804,482.3661804199219,3499000,0.0,0.0
2024-07-08 00:00:00-04:00,483.53252691364054,488.1682895424893,480.54746403062074,483.6807861328125,3450600,0.0,0.0
2024-07-09 00:00:00-04:00,482.6824486089549,489.6706912743112,480.4683638692944,486.4187316894531,3056800,0.0,0.0
2024-07-10 00:00:00-04:00,485.26229303180475,495.7001644706982,484.4517690727172,495.1367492675781,3189800,0.0,0.0
2024-07-11 00:00:00-04:00,491.9440883300342,502.8465246584976,491.9440883300342,498.52703857421875,3535100,0.0,0.0
2024-07-12 00:00:00-04:00,501.057495281402,508.619017176684,497.6078365381434,505.6141662597656,3570600,0.0,0.0
2024-07-15 00:00:00-04:00,518.1772045045991,524.6910183249648,507.8579397005339,509.4097900390625,5128000,0.0,0.0
2024-07-16 00:00:00-04:00,527.7254951867479,543.5601835996214,521.0337706200113,542.5223388671875,11062000,0.0,0.0
2024-07-17 00:00:00-04:00,547.5929693738275,566.9761645146928,544.9241829084957,566.6500244140625,10330800,0.0,0.0
2024-07-18 00:00:00-04:00,557.971538577096,574.77493300723,554.9271419881431,557.8134155273438,6834800,0.0,0.0
2024-07-19 00:00:00-04:00,560.5612691719774,563.3091475123796,555.0457848144954,558.7919921875,4290400,0.0,0.0
2024-07-22 00:00:00-04:00,556.5382412270246,557.7243751363245,550.6373140139408,552.070556640625,3377300,0.0,0.0
2024-07-23 00:00:00-04:00,552.3275160306632,552.3769860390842,546.4166946342656,548.2848510742188,2785600,0.0,0.0
2024-07-24 00:00:00-04:00,553.5235369445065,554.6404731936118,546.624280735817,553.2764282226562,3156200,0.0,0.0
2024-07-25 00:00:00-04:00,555.5004517548208,563.2992181277019,552.1200210580492,553.207275390625,3102900,0.0,0.0
2024-07-26 00:00:00-04:00,553.523605218264,572.4323717728664,553.523605218264,563.1311645507812,3201900,0.0,0.0
2024-07-29 00:00:00-04:00,559.1675449985934,564.7422721438672,555.2632149660119,560.1954956054688,2965000,0.0,0.0
2024-07-30 00:00:00-04:00,560.3437995107374,572.7288581121677,559.4442899182695,569.6647338867188,4139100,0.0,0.0
2024-07-31 00:00:00-04:00,558.9007094680312,574.1819368513101,555.8167969804042,569.4967041015625,4713200,0.0,0.0
2024-08-01 00:00:00-04:00,570.5247563825143,580.7056259286824,560.5415255945061,566.14599609375,3680800,0.0,0.0
2024-08-02 00:00:00-04:00,575.5953438001619,584.698791118057,568.5972074318784,583.0086059570312,5094000,0.0,0.0
2024-08-05 00:00:00-04:00,575.3877507010731,580.0334070515767,560.2054042838918,563.368408203125,4587400,0.0,0.0
2024-08-06 00:00:00-04:00,561.6387035169755,570.841031452695,556.0243996521183,561.7770385742188,3216500,0.0,0.0
2024-08-07 00:00:00-04:00,560.0571643960883,565.0389156160882,550.5880001354224,559.5333251953125,4320700,0.0,0.0
2024-08-08 00:00:00-04:00,557.8430985210188,565.8296708202164,557.8430985210188,559.6914672851562,2860800,0.0,0.0
2024-08-09 00:00:00-04:00,558.0110351369142,559.3849741722689,551.1809762974649,552.2979125976562,2976700,0.0,0.0
2024-08-12 00:00:00-04:00,555.8167574792915,562.4194958145423,554.5614257667427,558.7523803710938,2532400,0.0,0.0
2024-08-13 00:00:00-04:00,563.3980284088323,569.0716353783214,562.419487459435,567.598876953125,2369400,0.0,0.0
2024-08-14 00:00:00-04:00,568.5873049109184,574.3993071811695,566.640117038276,572.966064453125,2344400,0.0,0.0
2024-08-15 00:00:00-04:00,572.9661030035916,576.5937029124927,566.8773699118594,572.9067993164062,2751800,0.0,0.0
2024-08-16 00:00:00-04:00,574.2016653782213,574.9232639798707,567.4605311796001,570.9991455078125,2728900,0.0,0.0
2024-08-19 00:00:00-04:00,571.3945092304833,576.5541108598993,570.3961802495705,572.08642578125,1847900,0.0,0.0
2024-08-20 00:00:00-04:00,573.144018179265,577.0582425494443,568.8443500042572,573.934814453125,1677500,0.0,0.0
2024-08-21 00:00:00-04:00,574.7848010639033,576.6430635433438,570.7519696905133,571.3845825195312,2844300,0.0,0.0
2024-08-22 00:00:00-04:00,572.5509991406648,576.2082208687069,564.020799886037,572.027099609375,2282000,0.0,0.0
2024-08-23 00:00:00-04:00,574.280766413007,578.4420997091734,571.7602690909935,577.7501831054688,2376400,0.0,0.0
2024-08-26 00:00:00-04:00,581.2491870536851,585.2425030463554,578.9659046271895,580.33984375,1800000,0.0,0.0
2024-08-27 00:00:00-04:00,582.6527282703008,585.4895921150484,577.0285912509116,580.5572509765625,1581900,0.0,0.0
2024-08-28 00:00:00-04:00,582.1981163348917,585.9838393247687,577.1175458918785,581.7335205078125,1657000,0.0,0.0
2024-08-29 00:00:00-04:00,583.848793972749,585.756466333593,577.6117713712774,584.728515625,1953200,0.0,0.0
2024-08-30 00:00:00-04:00,583.1766295543555,586.3989371940698,579.8060928674087,583.3743286132812,2944700,0.0,0.0
2024-09-03 00:00:00-04:00,585.6675532772562,593.7133687085259,584.9756366785891,591.7562866210938,3175500,0.0,0.0
2024-09-04 00:00:00-04:00,593.0610366723121,600.9092134707805,590.9655591690797,597.1926879882812,2935000,0.0,0.0
2024-09-05 00:00:00-04:00,597.202545993313,598.9916109329281,582.8504504655886,588.6031494140625,2144800,0.0,0.0
2024-09-06 00:00:00-04:00,588.9787827727876,593.6639552122019,585.4105467555121,589.9771118164062,2926400,0.0,0.0
2024-09-09 00:00:00-04:00,591.4004139241429,592.5469719356066,568.6170001073936,587.2291870117188,3411400,0.0,0.0
2024-09-10 00:00:00-04:00,588.326465676815,597.8055243094753,584.3134216652447,592.102294921875,2863500,0.0,0.0
2024-09-11 00:00:00-04:00,582.3266345337065,584.5605073790522,572.2742067296508,582.9295654296875,3563600,0.0,0.0
2024-09-12 00:00:00-04:00,581.7236418572787,583.6807237252399,576.4651607581081,581.6148681640625,3395800,0.0,0.0
2024-09-13 00:00:00-04:00,584.2441964529612,590.7678435418952,580.4386853766774,587.4467163085938,2241900,0.0,0.0
2024-09-16 00:00:00-04:00,590.2042326989879,593.9636630747433,583.0225976048241,584.3914794921875,2548600,2.1,0.0
2024-09-17 00:00:00-04:00,581.2867402372385,581.9909788546304,571.7442827542944,573.3016357421875,3416000,0.0,0.0
2024-09-18 00:00:00-04:00,572.2104794502061,579.8087735629321,567.697164672582,575.969970703125,2988300,0.0,0.0
2024-09-19 00:00:00-04:00,579.0151879182995,580.1162873314818,569.9489023283378,572.4188232421875,2945700,0.0,0.0
2024-09-20 00:00:00-04:00,567.0920887475687,574.1745546111595,565.0586239328073,570.365478515625,5398700,0.0,0.0
2024-09-23 00:00:00-04:00,571.843461089155,574.7597670097847,567.3896603304676,568.7882690429688,2386100,0.0,0.0
2024-09-24 00:00:00-04:00,566.2191822427133,572.6568629759041,561.4380243111327,570.553955078125,3188500,0.0,0.0
2024-09-25 00:00:00-04:00,573.2123409109455,576.4262167004266,568.4609702892386,571.6649169921875,2658800,0.0,0.0
2024-09-26 00:00:00-04:00,570.3654729659204,571.9525526734111,566.3084119192025,570.177001953125,2751900,0.0,0.0
2024-09-27 00:00:00-04:00,573.0238447776597,581.9810913012628,571.9426641708351,577.1602172851562,2986200,0.0,0.0
2024-09-30 00:00:00-04:00,578.7969254223414,581.6933729470786,574.0752818622316,579.9674072265625,3009700,0.0,0.0
2024-10-01 00:00:00-04:00,580.2848206201519,583.9550102267323,576.0889343679547,578.5985107421875,2648400,0.0,0.0
2024-10-02 00:00:00-04:00,599.3896442251188,599.6475582991834,579.5409161270751,587.5359497070312,3667000,0.0,0.0
2024-10-03 00:00:00-04:00,585.8495852468462,588.4484628324316,579.6598902172627,587.9723510742188,2645800,0.0,0.0
2024-10-04 00:00:00-04:00,587.3574334526122,591.3251934283551,583.6971724532609,586.4349365234375,2462600,0.0,0.0
2024-10-07 00:00:00-04:00,584.0442716128977,587.6648764632428,578.6283185094483,578.8564453125,2591100,0.0,0.0
2024-10-08 00:00:00-04:00,583.3202075900813,584.4609627557611,574.8887179715043,576.8924560546875,2231400,0.0,0.0
2024-10-09 00:00:00-04:00,577.4677383315425,588.021993997145,575.9302435078904,586.4547119140625,2207700,0.0,0.0
2024-10-10 00:00:00-04:00,590.3827993307781,594.1224322347415,587.9823216561043,592.8825073242188,2143200,0.0,0.0
2024-10-11 00:00:00-04:00,591.6822513919038,596.6717384037024,591.3946106018119,593.2296752929688,1909700,0.0,0.0
2024-10-14 00:00:00-04:00,594.2811059849225,603.7243933183984,592.5650693114598,600.5204467773438,2447100,0.0,0.0
2024-10-15 00:00:00-04:00,547.5707318324984,565.108223564214,538.6234137622878,551.8062744140625,11939400,0.0,0.0
2024-10-16 00:00:00-04:00,552.5204692249781,571.5359407009954,550.6456882298643,566.7349853515625,5103900,0.0,0.0
2024-10-17 00:00:00-04:00,556.0616888470937,564.8799885889149,554.2166346111219,561.4677734375,5588700,0.0,0.0
2024-10-18 00:00:00-04:00,562.2811568501473,566.3481471186986,558.5018679251934,565.0189208984375,3687000,0.0,0.0
2024-10-21 00:00:00-04:00,565.0486850923846,574.6110006975,564.116259121874,566.8638916015625,3018000,0.0,0.0
2024-10-22 00:00:00-04:00,563.2730368566478,568.4212072575496,560.9320732693197,565.266845703125,2593800,0.0,0.0
2024-10-23 00:00:00-04:00,567.518609814432,569.512418805685,555.4863733482707,560.0889892578125,2911900,0.0,0.0
2024-10-24 00:00:00-04:00,560.4360963047106,567.0920346141918,555.7938249879013,556.289794921875,2590200,0.0,0.0
2024-10-25 00:00:00-04:00,561.5967233362019,566.893709571209,559.0672884467577,560.0096435546875,2513700,0.0,0.0
2024-10-28 00:00:00-04:00,561.686012130365,563.7492642351904,558.2737361868203,560.6841430664062,1826500,0.0,0.0
2024-10-29 00:00:00-04:00,558.2836230832283,563.1044364780846,556.1409989900432,557.5991821289062,2600300,0.0,0.0
2024-10-30 00:00:00-04:00,556.7262463954988,565.7132191048944,556.4286765461554,558.4224853515625,2323600,0.0,0.0
2024-10-31 00:00:00-04:00,556.359255649618,563.868247953675,556.359255649618,559.9500732421875,2490000,0.0,0.0
2024-11-01 00:00:00-04:00,560.565137569578,565.7331668537603,559.3549998095677,562.9854736328125,2548300,0.0,0.0
2024-11-04 00:00:00-05:00,562.1720251209721,564.0071503137401,550.943257870564,553.2743530273438,2656600,0.0,0.0
2024-11-05 00:00:00-05:00,553.7803026689028,564.1559565162543,549.9315705531097,562.4597778320312,2608100,0.0,0.0
2024-11-06 00:00:00-05:00,599.0325854076654,600.6196651776376,586.0877200770291,591.8806762695312,6591300,0.0,0.0
2024-11-07 00:00:00-05:00,593.864544459471,602.7424193205189,591.345038725294,600.570068359375,5254300,0.0,0.0
2024-11-08 00:00:00-05:00,604.0914487645537,614.8043884566621,600.3220889433022,610.8465576171875,3875800,0.0,0.0
2024-11-11 00:00:00-05:00,611.9278351339351,625.646322301415,608.9718126441862,620.2105102539062,3003200,0.0,0.0
2024-11-12 00:00:00-05:00,614.5861571900726,619.4466265085616,608.8329177196119,609.7156982421875,2809400,0.0,0.0
2024-11-13 00:00:00-05:00,608.0592315133097,608.0691606004117,598.1993453048889,600.9866943359375,3409400,0.0,0.0
2024-11-14 00:00:00-05:00,598.6158976846316,601.115605715891,584.2426975913087,588.3692016601562,3079200,0.0,0.0
2024-11-15 00:00:00-05:00,587.149105027112,594.10261408062,585.1950122972421,587.4566040039062,3423900,0.0,0.0
2024-11-18 00:00:00-05:00,584.6891317363442,589.3512619702902,580.6023436699611,584.8974609375,2577100,0.0,0.0
2024-11-19 00:00:00-05:00,578.0232328272568,582.1100812215791,572.1212384140885,572.349365234375,3198300,0.0,0.0
2024-11-20 00:00:00-05:00,578.0133230199574,597.7826780334401,576.8626388275901,595.659912109375,3928600,0.0,0.0
2024-11-21 00:00:00-05:00,595.163973311203,599.1317331332776,591.9203102828296,592.6741943359375,2722900,0.0,0.0
2024-11-22 00:00:00-05:00,593.7356262888323,596.4138764981144,583.9253247898235,586.1076049804688,3197900,0.0,0.0
2024-11-25 00:00:00-05:00,592.7635165615562,604.9247105337741,590.214223520414,600.947021484375,5146200,0.0,0.0
2024-11-26 00:00:00-05:00,603.3375560182456,603.5656828368951,594.0530124547712,601.8992309570312,2693600,0.0,0.0
2024-11-27 00:00:00-05:00,606.1051055528259,612.4733431726451,601.8099885545578,603.4764404296875,2269800,0.0,0.0
2024-11-29 00:00:00-05:00,603.8930591009388,610.8168414612612,601.7306371689547,605.2817993164062,2010800,0.0,0.0
2024-12-02 00:00:00-05:00,609.051106761169,609.051106761169,595.9277610821448,603.6152954101562,3364900,0.0,0.0
2024-12-03 00:00:00-05:00,605.9264428078192,610.7869723675304,599.9450768995,600.3517456054688,2329900,0.0,0.0
2024-12-04 00:00:00-05:00,606.0951917615018,617.8100006158338,602.0777863694346,605.8670043945312,4147600,0.0,0.0
2024-12-05 00:00:00-05:00,600.7584860675357,604.0814604627121,569.2643947405014,574.3034057617188,5943700,0.0,0.0
2024-12-06 00:00:00-05:00,577.4181847159564,577.4181847159564,539.7542515953534,545.1900634765625,13003600,0.0,0.0
2024-12-09 00:00:00-05:00,549.6510006643297,560.584256555495,542.322335241574,558.2343139648438,7684700,2.1,0.0
2024-12-10 00:00:00-05:00,559.6084236052999,565.3339546297314,554.659602483342,562.7848510742188,5360600,0.0,0.0
2024-12-11 00:00:00-05:00,553.2953519872414,555.7249709537247,530.4031960759082,531.2595825195312,10363000,0.0,0.0
2024-12-12 00:00:00-05:00,529.2680955307736,531.7275552376674,512.0018594116465,513.565185546875,9403800,0.0,0.0
2024-12-13 00:00:00-05:00,513.4457063585504,525.2851229987481,508.5466300690212,518.2650756835938,8202900,0.0,0.0
2024-12-16 00:00:00-05:00,515.7956492769324,519.4799160697089,493.96891653925417,496.3786315917969,8880000,0.0,0.0
2024-12-17 00:00:00-05:00,484.9275702175534,493.4909789724486,473.7951540300449,483.453857421875,14132700,0.0,0.0
2024-12-18 00:00:00-05:00,486.3514808639221,504.38442963550233,483.9318290119131,497.59344482421875,10147600,0.0,0.0
2024-12-19 00:00:00-05:00,498.0116715174993,501.50671406781447,484.17079858225287,487.1679992675781,7418100,0.0,0.0
2024-12-20 00:00:00-05:00,487.2078420918681,500.5010374402664,486.6502275946693,498.001708984375,10956900,0.0,0.0
2024-12-23 00:00:00-05:00,498.629031214207,506.61489125544205,496.92628622069265,504.1852722167969,4286000,0.0,0.0
2024-12-24 00:00:00-05:00,502.25354170091845,503.9463195800781,498.4597574209205,503.9463195800781,1824400,0.0,0.0
2024-12-26 00:00:00-05:00,503.4982279478351,510.04024657679037,502.5821599747367,508.9748229980469,3387000,0.0,0.0
2024-12-27 00:00:00-05:00,507.25218139027186,510.99616008227605,505.63904975923595,507.8197326660156,3471800,0.0,0.0
2024-12-30 00:00:00-05:00,504.70306629870373,507.5608786730962,498.5294683424705,505.6390686035156,5408600,0.0,0.0
